Filename,Inode,Parent Path,Birth Time,Access Time,Modify Time,Change Time
longNetgear_out_geo.csv,4785074604442841,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.382149600 -0500,2023-11-24 20:42:27.534613100 -0500,2023-11-27 17:33:09.350898800 -0500
longNetgear_out_geo_all.csv,38562071809367558,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.382149600 -0500,2023-11-24 20:42:27.533522600 -0500,2023-11-27 17:33:09.366524600 -0500
longNetgear_out_high_protocol.csv,8725724278473693,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.413815700 -0500,2023-11-24 19:09:37.007250300 -0500,2023-11-27 17:33:09.382149600 -0500
longNetgear_out_http.txt,18014398509486445,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.413815700 -0500,2023-11-24 18:42:47.275645200 -0500,2023-11-27 17:33:09.398177300 -0500
longNetgear_out_owners.csv,3940649674311139,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.413815700 -0500,2023-11-24 20:08:06.438012300 -0500,2023-11-27 17:33:09.413815700 -0500
longNetgear_out_packets.csv,10133099161694294,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.429439700 -0500,2023-11-24 19:05:30.776230200 -0500,2023-11-27 17:33:09.398177300 -0500
longNetgear_out_pph.csv,27021597764229299,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 13:49:10.428850700 -0500,2023-11-28 13:49:10.428850700 -0500,2023-11-29 12:20:11.233462200 -0500
longNetgear_out_privacy.txt,6192449487665558,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.429439700 -0500,2023-11-25 12:48:01.782407100 -0500,2023-11-27 17:33:09.429439700 -0500
longNetgear_out_protocol.csv,42221246506613325,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.429439700 -0500,2023-11-24 19:07:32.516504100 -0500,2023-11-27 17:33:09.413815700 -0500
longNetgear_out_rir.csv,39687971716323125,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.429439700 -0500,2023-11-24 19:24:57.466774800 -0500,2023-11-27 17:33:09.429439700 -0500
longNetgear_out_sizes.csv,4503599627813758,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 12:54:07.386215000 -0500,2023-11-24 19:02:43.645094700 -0500,2023-11-29 12:20:08.029861000 -0500
longNetgear_out_tld.csv,4222124651158330,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.476313000 -0500,2023-11-24 20:24:09.887039300 -0500,2023-11-27 17:33:09.445066400 -0500
longNetgear_out_tld_all.csv,28710447624512243,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.476313000 -0500,2023-11-24 20:24:09.885979400 -0500,2023-11-27 17:33:09.476313000 -0500
longNetgear_out_vendors.csv,7599824371193327,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.507968300 -0500,2023-11-24 18:46:28.472272700 -0500,2023-11-27 17:33:09.460689000 -0500
longTmobile_out_bandwidth.csv,3940649674616000,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 13:23:59.012396500 -0500,2023-11-27 17:57:54.331903200 -0500,2023-11-28 12:56:05.390158400 -0500
longTmobile_out_geo.csv,16607023626168244,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 13:17:46.988604700 -0500,2023-11-27 17:20:53.315866800 -0500,2023-11-28 13:17:46.988604700 -0500
longTmobile_out_geo_all.csv,26177172834102034,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 13:18:31.978846800 -0500,2023-11-27 17:20:53.314870100 -0500,2023-11-29 12:20:08.161603500 -0500
longTmobile_out_high_protocol.csv,12947848928946245,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 13:33:07.123394200 -0500,2023-11-27 17:57:47.674119000 -0500,2023-11-28 13:33:07.123394200 -0500
longTmobile_out_http.txt,5066549581031200,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 12:59:11.118757100 -0500,2023-11-27 17:02:47.430936100 -0500,2023-11-28 12:59:10.803417500 -0500
longTmobile_out_owners.csv,10133099162250937,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 13:01:41.070819900 -0500,2023-11-27 17:57:14.809820100 -0500,2023-11-28 13:01:41.008394400 -0500
longTmobile_out_packets.csv,23925373021073112,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:57:32.155861500 -0500,2023-11-27 17:57:32.155861500 -0500,2023-11-27 17:58:10.359843900 -0500
longTmobile_out_pph.csv,7881299348148945,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 16:19:12.087325100 -0500,2023-11-28 16:19:12.087325100 -0500,2023-11-29 12:20:25.754682300 -0500
longTmobile_out_privacy.txt,19703248369756978,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 13:00:09.081823300 -0500,2023-11-27 17:02:41.237512400 -0500,2023-11-28 12:58:58.495735000 -0500
longTmobile_out_protocol.csv,32651097298456289,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 13:01:18.212542400 -0500,2023-11-27 17:57:40.070268200 -0500,2023-11-28 13:01:18.134000300 -0500
longTmobile_out_rir.csv,5348024558128385,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 13:20:05.218731500 -0500,2023-11-27 18:33:06.250211600 -0500,2023-11-28 13:01:30.459930400 -0500
longTmobile_out_sizes.csv,37717646879241899,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 13:22:14.641881900 -0500,2023-11-27 17:57:23.555719800 -0500,2023-11-28 13:22:13.182814700 -0500
longTmobile_out_tld.csv,23643898043714974,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 13:00:20.795157700 -0500,2023-11-27 17:17:34.735243700 -0500,2023-11-28 13:00:20.795157700 -0500
longTmobile_out_tld_all.csv,27021597764237687,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.507968300 -0500,2023-11-27 17:17:34.733240200 -0500,2023-11-27 17:35:52.104443200 -0500
longTmobile_out_vendors.csv,10414574138533601,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-28 13:11:37.853559800 -0500,2023-11-27 17:21:04.627246400 -0500,2023-11-28 13:11:37.853559800 -0500
long_out_bandwidth.csv,24769797950672562,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.540403400 -0500,2023-11-23 14:26:53.169884900 -0500,2023-11-27 17:33:09.507968300 -0500
long_out_geo.csv,5910974511072697,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-25 13:04:35.632119700 -0500,2023-11-23 13:34:04.433778300 -0500,2023-11-25 13:04:35.632119700 -0500
long_out_geo_all.csv,43065671436846646,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-23 13:34:04.433778300 -0500,2023-11-23 13:34:04.433778300 -0500,2023-11-23 13:34:28.086966200 -0500
long_out_high_protocol.csv,16888498602647578,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.540403400 -0500,2023-11-23 13:54:10.591510100 -0500,2023-11-27 17:33:09.540403400 -0500
long_out_hour.csv,4222124650665964,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-19 18:14:51.620457400 -0500,2023-11-19 18:14:51.620457400 -0500,2023-11-19 18:14:51.620457400 -0500
long_out_hour_all.csv,12666373951988745,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-24 20:32:24.378967700 -0500,2023-11-19 18:14:26.738051100 -0500,2023-11-24 20:32:24.323604900 -0500
long_out_http.txt,14636698789089951,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-23 13:33:09.817398500 -0500,2023-11-21 15:54:35.419712900 -0500,2023-11-23 13:33:09.785926000 -0500
long_out_macs.csv,59672695062671360,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-19 12:38:53.699801600 -0500,2023-11-19 11:32:39.375842400 -0500,2023-11-19 12:38:54.241423300 -0500
long_out_owners.csv,17451448556071411,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-24 11:56:52.601152400 -0500,2023-11-23 15:16:06.260158300 -0500,2023-11-24 11:56:52.601152400 -0500
long_out_privacy.txt,4222124650689949,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.540403400 -0500,2023-11-25 10:30:30.347779100 -0500,2023-11-27 17:33:09.540403400 -0500
long_out_protocol.csv,4785074604277294,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.539402400 -0500,2023-11-23 13:53:48.055238700 -0500,2023-11-27 17:33:09.539402400 -0500
long_out_rir.csv,28428972647802667,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.539402400 -0500,2023-11-24 16:05:28.539144000 -0500,2023-11-27 17:33:09.523608800 -0500
long_out_sizes.csv,5629499534363233,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.539402400 -0500,2023-11-24 20:34:16.765031900 -0500,2023-11-27 17:33:09.539402400 -0500
long_out_tld.csv,21673573206746089,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-23 13:41:04.649584700 -0500,2023-11-21 16:08:26.710634200 -0500,2023-11-23 13:40:50.198377600 -0500
long_out_tld_all.csv,32651097298443009,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-23 13:40:56.023959600 -0500,2023-11-21 16:08:26.710634200 -0500,2023-11-23 13:40:55.981815500 -0500
long_out_vendors.csv,41095346599765957,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-24 11:56:52.601152400 -0500,2023-11-23 15:11:48.393386800 -0500,2023-11-24 11:56:52.601152400 -0500
shortEuclid_out_geo.csv,21392098230060385,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 20:10:17.386020400 -0500,2023-11-18 20:10:17.386020400 -0500,2023-11-18 20:41:29.986476800 -0500
shortEuclid_out_geo.txt,15199648742509716,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 16:33:48.830478600 -0500,2023-11-16 22:29:26.548544300 -0500,2023-11-18 16:14:52.711946900 -0500
shortEuclid_out_geo_all.csv,27866022694390484,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 20:10:17.385014300 -0500,2023-11-18 20:10:17.385014300 -0500,2023-11-18 20:41:29.923934400 -0500
shortEuclid_out_geo_all.txt,19421773393159958,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 16:33:48.419441100 -0500,2023-11-16 22:29:26.548544300 -0500,2023-11-18 16:14:36.261349900 -0500
shortEuclid_out_hour.csv,4222124651026848,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-19 17:50:19.809321800 -0500,2023-11-19 17:50:06.157521900 -0500,2023-11-19 18:49:13.504508300 -0500
shortEuclid_out_hour_all.csv,6192449487795643,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-22 00:50:10.970057200 -0500,2023-11-19 17:50:06.156603200 -0500,2023-11-22 00:50:10.970057200 -0500
shortEuclid_out_http.txt,7036874417891134,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-21 15:56:52.474973500 -0500,2023-11-16 22:27:15.960890300 -0500,2023-11-21 15:56:52.474973500 -0500
shortEuclid_out_owners.csv,21110623253327230,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-19 17:50:03.290313600 -0500,2023-11-19 17:50:03.290313600 -0500,2023-11-19 17:50:03.829078600 -0500
shortEuclid_out_rir.csv,8725724278172499,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.544402200 -0500,2023-11-24 15:44:41.016048200 -0500,2023-11-27 17:33:09.523608800 -0500
shortEuclid_out_rtt.csv,10696049115035497,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-27 17:33:09.543402100 -0500,2023-11-21 13:49:35.457019700 -0500,2023-11-27 17:33:09.543402100 -0500
shortEuclid_out_tld.csv,21955048183532679,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 20:09:40.739190600 -0500,2023-11-18 16:28:57.500116600 -0500,2023-11-18 20:09:40.739190600 -0500
shortEuclid_out_tld.txt,11821949021981040,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 16:23:17.359588400 -0500,2023-11-18 16:23:17.359588400 -0500,2023-11-18 16:23:17.942808200 -0500
shortEuclid_out_tld_all.csv,13510798882138729,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 20:10:05.782742500 -0500,2023-11-18 16:28:57.499109000 -0500,2023-11-18 20:09:42.961864000 -0500
shortEuclid_out_tld_all.txt,9570149208286976,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 16:14:54.709447400 -0500,2023-11-16 22:28:40.757606300 -0500,2023-11-18 16:01:56.696071200 -0500
shortNet_out_geo.csv,6192449487778760,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 16:41:08.617839800 -0500,2023-11-18 16:37:45.993813900 -0500,2023-11-18 16:55:38.298403600 -0500
shortNet_out_geo.txt,3377699720715312,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 16:15:52.365925500 -0500,2023-11-18 16:03:52.150906400 -0500,2023-11-18 16:55:38.189254800 -0500
shortNet_out_geo_all.csv,21110623253329662,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 16:39:49.436140200 -0500,2023-11-18 16:37:45.993813900 -0500,2023-11-18 16:55:38.334403000 -0500
shortNet_out_geo_all.txt,3659174697425251,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 16:35:41.531732900 -0500,2023-11-18 16:03:52.150064700 -0500,2023-11-18 16:55:38.177257900 -0500
shortNet_out_http.txt,20829148276617056,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 16:15:54.907765000 -0500,2023-11-18 16:01:43.903074100 -0500,2023-11-18 16:55:38.222846400 -0500
shortNet_out_tld.csv,30962247438294409,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 16:32:16.245230100 -0500,2023-11-18 16:31:50.807108600 -0500,2023-11-18 18:01:36.061286300 -0500
shortNet_out_tld.txt,17451448556186192,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 16:14:36.268350700 -0500,2023-11-18 16:14:36.268350700 -0500,2023-11-18 16:55:38.310403200 -0500
shortNet_out_tld_all.csv,53480245575030020,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-19 10:36:48.671060000 -0500,2023-11-18 16:31:50.806108700 -0500,2023-11-19 10:36:48.671060000 -0500
shortNet_out_tld_all.txt,7318349394625385,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5/out,-,2023-11-18 16:15:55.376191600 -0500,2023-11-18 16:14:36.267348500 -0500,2023-11-18 16:55:38.210846300 -0500
out_dns.txt,6755399441335411,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5,-,2023-11-20 13:07:00.858220400 -0500,2023-11-20 13:06:57.123329300 -0500,2023-11-20 13:07:51.486337000 -0500
out_http.txt,3940649674230898,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5,-,2023-11-20 13:07:00.858220400 -0500,2023-11-20 13:06:57.123329300 -0500,2023-11-20 13:07:51.462266800 -0500
shark.py,8162774324733068,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5,-,2023-11-27 17:33:13.493262500 -0500,2023-11-21 13:13:33.886498000 -0500,2023-11-27 17:33:13.493262500 -0500
trash.py,3940649674323640,iCloudDrive/Documents/Classes//CSDS 325/CODE/PROJECT5,-,2023-11-27 17:33:13.498783800 -0500,2023-11-21 13:51:01.551495000 -0500,2023-11-27 17:33:09.319649400 -0500
Midterm Review Sheet Answers.pdf,28991922601300711,iCloudDrive/Documents/Classes//CSDS 325,-,2023-10-13 14:36:06.962112200 -0400,2023-10-13 14:35:48.987973400 -0400,2023-11-14 13:06:03.652604300 -0500
Midterm Review Sheet.pdf,1970324837424542,iCloudDrive/Documents/Classes//CSDS 325,-,2023-10-08 13:00:24.964809400 -0400,2023-10-08 13:00:07.325722000 -0400,2023-11-14 12:00:46.981335100 -0500
Network Layer 2.pdf,5629499534216465,iCloudDrive/Documents/Classes//CSDS 325,-,2023-10-23 15:09:00.264961400 -0400,2023-10-23 15:08:59.919325200 -0400,2023-11-14 13:03:25.556277400 -0500
P1.pdf,2814749767113180,iCloudDrive/Documents/Classes//CSDS 325,-,2023-09-09 12:18:26.736160700 -0400,2023-09-09 12:18:26.173940800 -0400,2023-11-14 12:04:44.961753100 -0500
PracticeAnswers.pdf,12666373951983663,iCloudDrive/Documents/Classes//CSDS 325,-,2023-10-13 17:47:57.678797100 -0400,2023-10-13 17:47:52.745666900 -0400,2023-11-14 12:07:58.698967100 -0500
csds325-fa23-01-overview-1 2.pdf,12947848928694558,iCloudDrive/Documents/Classes//CSDS 325,-,2023-08-28 13:12:08.014203800 -0400,2023-08-28 13:09:10.000000000 -0400,2023-11-14 11:57:02.321284000 -0500
csds325-fa23-01-overview-1.pdf,2814749767443009,iCloudDrive/Documents/Classes//CSDS 325,-,2023-08-28 13:14:39.000000000 -0400,2023-08-28 13:14:39.000000000 -0400,2023-08-28 13:14:39.000000000 -0400
csds325-fa23-02-app-1.pdf,1688849860520285,iCloudDrive/Documents/Classes//CSDS 325,-,2023-08-30 12:47:24.000000000 -0400,2023-08-30 12:47:24.000000000 -0400,2023-08-30 12:47:24.000000000 -0400
csds325-fa23-02-overview-2.pdf,5348024557573189,iCloudDrive/Documents/Classes//CSDS 325,-,2023-08-30 12:47:08.000000000 -0400,2023-08-30 12:47:08.000000000 -0400,2023-11-14 11:57:46.118395800 -0500
csds325-fa23-03-app-1.pdf,5348024557817636,iCloudDrive/Documents/Classes//CSDS 325,-,2023-09-06 13:29:40.000000000 -0400,2023-09-06 13:29:40.000000000 -0400,2023-09-06 13:29:40.000000000 -0400
csds325-fa23-04-app-2.pdf,1688849860631540,iCloudDrive/Documents/Classes//CSDS 325,-,2023-09-11 12:41:46.000000000 -0400,2023-09-11 12:41:46.000000000 -0400,2023-11-14 11:59:33.662075500 -0500
csds325-fa23-04-sockets-1.pdf,1688849860631545,iCloudDrive/Documents/Classes//CSDS 325,-,2023-09-11 12:41:58.000000000 -0400,2023-09-11 12:41:58.000000000 -0400,2023-11-14 11:59:55.711459600 -0500
csds325-fa23-05-app-3.pdf,9288674231483659,iCloudDrive/Documents/Classes//CSDS 325,-,2023-09-18 01:03:16.960577000 -0400,2023-09-17 18:40:33.548450100 -0400,2023-11-14 11:54:22.853876400 -0500
csds325-fa23-06-app-4.pdf,15481123719095096,iCloudDrive/Documents/Classes//CSDS 325,-,2023-09-18 12:48:25.238394000 -0400,2023-09-18 12:46:45.203327300 -0400,2023-11-14 12:07:18.943757500 -0500
csds325-fa23-07-byteorder.pdf,7881299347902630,iCloudDrive/Documents/Classes//CSDS 325,-,2023-09-25 12:49:54.055794800 -0400,2023-09-25 12:49:32.505757700 -0400,2023-11-14 12:01:27.272106400 -0500
csds325-fa23-07-trans-1.pdf,4503599627438857,iCloudDrive/Documents/Classes//CSDS 325,-,2023-09-25 12:48:21.649114000 -0400,2023-09-25 12:47:11.627404300 -0400,2023-11-14 12:06:08.155520000 -0500
csds325-fa23-08-trans-2.pdf,34058472182005241,iCloudDrive/Documents/Classes//CSDS 325,-,2023-09-25 12:49:15.627699700 -0400,2023-09-25 12:47:17.597445400 -0400,2023-11-14 11:57:14.454843200 -0500
csds325-fa23-09-trans-3.pdf,5348024557508356,iCloudDrive/Documents/Classes//CSDS 325,-,2023-09-27 13:17:30.578068100 -0400,2023-09-27 13:16:32.398569200 -0400,2023-11-14 13:02:55.320812800 -0500
csds325-fa23-10-sockets-2.pdf,2533274790690482,iCloudDrive/Documents/Classes//CSDS 325,-,2023-10-02 13:19:21.755185700 -0400,2023-10-02 13:18:58.821527000 -0400,2023-11-14 12:07:09.055766800 -0500
csds325-fa23-10-trans-4.pdf,5348024557655590,iCloudDrive/Documents/Classes//CSDS 325,-,2023-10-02 12:50:12.423254500 -0400,2023-10-02 12:49:33.904264200 -0400,2023-11-14 13:06:22.406611500 -0500
csds325-fa23-11-trans-5.pdf,8162774324640506,iCloudDrive/Documents/Classes//CSDS 325,-,2023-10-04 13:00:07.573881900 -0400,2023-10-04 12:59:17.769896200 -0400,2023-11-14 11:54:34.862569700 -0500
csds325-fa23-12-net-1.pdf,16325548649219873,iCloudDrive/Documents/Classes//CSDS 325,-,2023-10-09 12:48:19.478728100 -0400,2023-10-09 12:47:27.809326600 -0400,2023-11-14 13:07:27.582628200 -0500
csds325-fa23-13-net-2.pdf,6473924464627808,iCloudDrive/Documents/Classes//CSDS 325,-,2023-10-11 13:38:28.354010600 -0400,2023-10-11 13:37:49.101037300 -0400,2023-11-14 13:03:06.232634800 -0500
csds325-fa23-16-net-4.pdf,17451448556076486,iCloudDrive/Documents/Classes//CSDS 325,-,2023-10-25 12:38:46.426797000 -0400,2023-10-25 12:38:10.597767500 -0400,2023-11-14 12:02:53.576455500 -0500
csds325-fa23-17-net-5.pdf,44754521296996603,iCloudDrive/Documents/Classes//CSDS 325,-,2023-11-06 12:50:27.803913400 -0500,2023-11-01 12:59:42.228308500 -0400,2023-11-14 11:58:51.696305300 -0500
csds325-fa23-18-dns-1.pdf,23643898043748658,iCloudDrive/Documents/Classes//CSDS 325,-,2023-11-06 13:24:43.269978900 -0500,2023-11-06 13:24:19.198300700 -0500,2023-11-14 12:07:49.809587200 -0500
csds325-fa23-18-net-6.pdf,10414574138339413,iCloudDrive/Documents/Classes//CSDS 325,-,2023-11-06 12:48:29.042100900 -0500,2023-11-06 12:47:56.392380500 -0500,2023-11-14 13:09:44.167866400 -0500
csds325-fa23-19-cc-1.pdf,9570149208286340,iCloudDrive/Documents/Classes//CSDS 325,-,2023-11-08 12:48:13.000000000 -0500,2023-11-08 12:48:13.000000000 -0500,2023-11-15 10:36:46.246759300 -0500
csds325-fa23-19-dns-2.pdf,6755399441407192,iCloudDrive/Documents/Classes//CSDS 325,-,2023-11-08 12:48:07.000000000 -0500,2023-11-08 12:48:07.000000000 -0500,2023-11-15 10:36:39.979145700 -0500
csds325-fa23-20-cc-2.pdf,27303072740948326,iCloudDrive/Documents/Classes//CSDS 325,-,2023-11-13 12:45:42.000000000 -0500,2023-11-13 12:45:42.000000000 -0500,2023-11-16 21:01:00.681179100 -0500
csds325-fa23-21-sec-1.pdf,16325548649230834,iCloudDrive/Documents/Classes//CSDS 325,-,2023-11-15 12:47:27.367746900 -0500,2023-11-15 12:46:41.729178600 -0500,2023-11-16 21:01:00.663177200 -0500
csds325-fa23-22-arch-1.pdf,34902897112247198,iCloudDrive/Documents/Classes//CSDS 325,-,2023-11-20 12:55:18.722342500 -0500,2023-11-20 12:54:41.416238600 -0500,2023-11-20 13:03:53.977673200 -0500
csds325-fa23-23-dns-security.pdf,58265320179113300,iCloudDrive/Documents/Classes//CSDS 325,-,2023-11-27 12:48:01.187418700 -0500,2023-11-27 12:45:29.743571700 -0500,2023-11-27 13:39:47.100422500 -0500
csds325-fa23-24-web2.pdf,19984723346476975,iCloudDrive/Documents/Classes//CSDS 325,-,2023-11-30 19:33:26.289459300 -0500,2023-11-29 13:09:07.117024000 -0500,2023-11-30 22:56:12.597957600 -0500
csds325-fa23-project1.pdf,3377699720553448,iCloudDrive/Documents/Classes//CSDS 325,-,2023-09-06 12:50:30.000000000 -0400,2023-09-06 12:50:30.000000000 -0400,2023-11-14 11:54:02.667996200 -0500
csds325-fa23-project2.pdf,5910974510983568,iCloudDrive/Documents/Classes//CSDS 325,-,2023-09-20 13:27:38.058067900 -0400,2023-09-11 13:12:19.682332400 -0400,2023-11-14 11:58:40.872975300 -0500
article.pdf,33495522228573694,iCloudDrive/Documents/Classes//CSDS 325/project1,-,2023-11-19 17:36:07.360733200 -0500,2023-11-17 13:05:57.972753200 -0500,2023-11-19 17:36:07.360733200 -0500
gew39-proj1b.tar.gz,1407374883750431,iCloudDrive/Documents/Classes//CSDS 325/project1,-,2023-11-23 11:02:53.639888500 -0500,2023-11-19 17:36:07.408179600 -0500,2023-11-23 11:02:53.639888500 -0500
report - Copy.pdf,158751886864810040,iCloudDrive/Documents/Classes//CSDS 325/project1,-,2023-11-17 12:46:30.000000000 -0500,2023-11-17 12:46:30.000000000 -0500,2023-11-17 12:48:10.019658200 -0500
report.pdf,43628621390154360,iCloudDrive/Documents/Classes//CSDS 325/project1,-,2023-11-19 17:34:46.109730900 -0500,2023-11-19 17:34:45.188828400 -0500,2023-11-19 17:47:34.279663000 -0500
10 Gabe.pdf,11258999068435450,iCloudDrive/Documents/Classes//CSDS 338,-,2023-10-05 11:28:37.871837700 -0400,2023-10-05 11:28:37.824963700 -0400,2023-11-14 11:53:23.783412100 -0500
10 public GABE 2.pdf,53480245575028479,iCloudDrive/Documents/Classes//CSDS 338,-,2023-11-15 21:22:33.177145200 -0500,2023-11-15 21:22:32.754172100 -0500,2023-11-16 03:38:03.927825800 -0500
10 public GABE 3.pdf,3377699721067976,iCloudDrive/Documents/Classes//CSDS 338,-,2023-11-16 12:25:57.672987600 -0500,2023-11-16 12:25:57.154934800 -0500,2023-11-16 14:28:00.467685100 -0500
10 public GABE.pdf,26177172834100196,iCloudDrive/Documents/Classes//CSDS 338,-,2023-11-15 10:52:25.584766500 -0500,2023-11-15 10:52:25.252649800 -0500,2023-11-15 10:52:25.847000900 -0500
4split.py,11540474045243040,iCloudDrive/Documents/Classes//CSDS 338,-,2023-11-01 11:25:38.848297600 -0400,2023-10-30 15:29:37.256549400 -0400,2023-11-14 13:05:05.326966100 -0500
Assignment #1.pdf,8444249301456088,iCloudDrive/Documents/Classes//CSDS 338,-,2023-10-08 12:18:39.870287800 -0400,2023-09-17 14:15:11.838405100 -0400,2023-11-14 13:09:44.073574600 -0500
